row_index,sheet_number,scope,bid_item,text,text_frequency
2583,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2584,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2585,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2586,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2587,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2588,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2589,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2590,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2591,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2592,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2593,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2594,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2595,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2596,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2597,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2598,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2599,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2600,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2601,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2602,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2603,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2604,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2605,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2606,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2607,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2608,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2609,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2610,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2611,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2612,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2613,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2614,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2615,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2616,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2617,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2618,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2619,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2620,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2621,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2622,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2623,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2624,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2625,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2626,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2627,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2628,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2629,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2630,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2631,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2632,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2633,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2634,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2635,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2636,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2637,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2638,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2639,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2640,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2641,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2642,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2643,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2644,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2645,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2646,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2647,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2648,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2649,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2650,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2651,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2652,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2653,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2654,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2655,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2656,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2657,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2658,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2659,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2660,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2661,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2662,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2663,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2664,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2665,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2666,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2667,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2668,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2669,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2671,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2672,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2673,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2674,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2675,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2676,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2677,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2678,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2679,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2680,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2681,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2682,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2683,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2684,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2685,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2686,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2687,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2688,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2689,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2690,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2691,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2692,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2693,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2694,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2695,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2696,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2697,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2698,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2699,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2700,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2701,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2702,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2703,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2704,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2705,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2706,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2707,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2708,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2709,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2710,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2711,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2712,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2713,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2714,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2715,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2716,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2717,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2718,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2719,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2720,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2721,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2722,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2723,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2724,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2725,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2726,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2727,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2728,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2729,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2730,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2731,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2732,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2733,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2734,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2735,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2736,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2737,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2738,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2739,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2740,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2741,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2742,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2743,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2744,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2745,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2746,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2747,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2748,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2749,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2750,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2751,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2752,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2753,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2754,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2755,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2756,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2757,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2758,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2759,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2760,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2761,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2762,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2763,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2764,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2765,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2766,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2768,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2769,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2770,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2771,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2772,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2773,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2774,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2775,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2776,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2777,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2778,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2779,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2780,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2781,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2788,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2789,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2790,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2791,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2792,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2793,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2794,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2795,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2796,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2797,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2798,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2799,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2800,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2801,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2802,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2803,LP101,Landscaping,Furnish & Install Shrubs,Sy,26
2804,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2805,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2806,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2807,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2808,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2809,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2810,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2811,LP101,Landscaping,Furnish & Install Shrubs,Pl,44
2812,LP101,Landscaping,Furnish & Install Shrubs,Ck,17
2813,LP101,Landscaping,Furnish & Install Shrubs,Ck,17
2814,LP101,Landscaping,Furnish & Install Shrubs,Ck,17
2815,LP101,Landscaping,Furnish & Install Shrubs,Ck,17
2816,LP101,Landscaping,Furnish & Install Shrubs,Ck,17
2817,LP101,Landscaping,Furnish & Install Shrubs,Ck,17
2818,LP101,Landscaping,Furnish & Install Shrubs,Ck,17
2819,LP101,Landscaping,Furnish & Install Shrubs,Ck,17
2820,LP101,Landscaping,Furnish & Install Shrubs,Ck,17
2821,LP101,Landscaping,Furnish & Install Shrubs,Ck,17
2822,LP101,Landscaping,Furnish & Install Shrubs,Ck,17
2823,LP101,Landscaping,Furnish & Install Shrubs,Ck,17
2824,LP101,Landscaping,Furnish & Install Shrubs,Ck,17
2825,LP101,Landscaping,Furnish & Install Shrubs,Ck,17
2826,LP101,Landscaping,Furnish & Install Shrubs,Ck,17
2827,LP101,Landscaping,Furnish & Install Shrubs,Ck,17
2828,LP101,Landscaping,Furnish & Install Shrubs,Ck,17
2829,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2830,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2831,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2832,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2833,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2834,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2835,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2836,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2837,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2838,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2839,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2840,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2841,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2842,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2843,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2844,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2845,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2846,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2847,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2848,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2849,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2850,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2852,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2853,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2854,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2855,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2856,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2857,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2858,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2859,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2860,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2861,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2862,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2863,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2864,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2865,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2866,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2867,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2868,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2869,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2870,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2871,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2872,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2873,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2874,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2875,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2876,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2877,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2878,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2880,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2881,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2882,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2883,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2884,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2885,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2886,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2887,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2888,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2889,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2890,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2891,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2892,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2893,LP101,Landscaping,Furnish & Install Shrubs,Bl,130
2894,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2895,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2896,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2897,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2898,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2899,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2900,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2901,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2902,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2903,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2904,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2905,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2906,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2907,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2908,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2909,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2910,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2911,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
2912,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
2913,LP101,Landscaping,Furnish & Install Shrubs,Sb,26
2914,LP101,Landscaping,Furnish & Install Shrubs,Sb,26
2915,LP101,Landscaping,Furnish & Install Shrubs,Sb,26
2916,LP101,Landscaping,Furnish & Install Shrubs,Sb,26
2917,LP101,Landscaping,Furnish & Install Shrubs,Sb,26
2918,LP101,Landscaping,Furnish & Install Shrubs,Sb,26
2920,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2921,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2922,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2923,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2924,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2925,LP101,Landscaping,Furnish & Install Shrubs,Hp,32
2926,LP101,Landscaping,Furnish & Install Shrubs,St,78
2927,LP101,Landscaping,Furnish & Install Shrubs,St,78
2928,LP101,Landscaping,Furnish & Install Shrubs,St,78
2930,LP101,Landscaping,Furnish & Install Shrubs,St,78
2931,LP101,Landscaping,Furnish & Install Shrubs,St,78
2932,LP101,Landscaping,Furnish & Install Shrubs,St,78
2936,LP101,Landscaping,Furnish & Install Shrubs,St,78
2937,LP101,Landscaping,Furnish & Install Shrubs,St,78
2938,LP101,Landscaping,Furnish & Install Shrubs,St,78
2939,LP101,Landscaping,Furnish & Install Shrubs,St,78
2940,LP101,Landscaping,Furnish & Install Shrubs,St,78
2941,LP101,Landscaping,Furnish & Install Shrubs,St,78
2945,LP101,Landscaping,Furnish & Install Shrubs,St,78
2946,LP101,Landscaping,Furnish & Install Shrubs,St,78
2947,LP101,Landscaping,Furnish & Install Shrubs,St,78
2948,LP101,Landscaping,Furnish & Install Shrubs,St,78
2950,LP101,Landscaping,Furnish & Install Shrubs,St,78
2951,LP101,Landscaping,Furnish & Install Shrubs,St,78
2952,LP101,Landscaping,Furnish & Install Shrubs,St,78
2954,LP101,Landscaping,Furnish & Install Shrubs,St,78
2955,LP101,Landscaping,Furnish & Install Shrubs,St,78
2956,LP101,Landscaping,Furnish & Install Shrubs,St,78
2958,LP101,Landscaping,Furnish & Install Shrubs,St,78
2959,LP101,Landscaping,Furnish & Install Shrubs,St,78
2960,LP101,Landscaping,Furnish & Install Shrubs,St,78
2962,LP101,Landscaping,Furnish & Install Shrubs,St,78
2963,LP101,Landscaping,Furnish & Install Shrubs,St,78
2964,LP101,Landscaping,Furnish & Install Shrubs,St,78
2966,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2967,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2968,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2969,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2970,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2971,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2977,LP101,Landscaping,Furnish & Install Shrubs,Bc,30
2978,LP101,Landscaping,Furnish & Install Shrubs,Bc,30
2979,LP101,Landscaping,Furnish & Install Shrubs,Bc,30
2980,LP101,Landscaping,Furnish & Install Shrubs,Bc,30
2981,LP101,Landscaping,Furnish & Install Shrubs,Bc,30
2982,LP101,Landscaping,Furnish & Install Shrubs,Bc,30
2983,LP101,Landscaping,Furnish & Install Shrubs,Bc,30
2984,LP101,Landscaping,Furnish & Install Shrubs,Bc,30
2985,LP101,Landscaping,Furnish & Install Shrubs,Bc,30
2986,LP101,Landscaping,Furnish & Install Shrubs,Bc,30
2987,LP101,Landscaping,Furnish & Install Shrubs,Bc,30
2989,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2990,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2991,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2992,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2993,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2994,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2995,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2996,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2997,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2998,LP101,Landscaping,Furnish & Install Shrubs,Td,94
2999,LP101,Landscaping,Furnish & Install Shrubs,Td,94
3000,LP101,Landscaping,Furnish & Install Shrubs,Td,94
3001,LP101,Landscaping,Furnish & Install Shrubs,Td,94
3002,LP101,Landscaping,Furnish & Install Shrubs,Td,94
3003,LP101,Landscaping,Furnish & Install Shrubs,Td,94
3004,LP101,Landscaping,Furnish & Install Shrubs,Td,94
3005,LP101,Landscaping,Furnish & Install Shrubs,Td,94
3006,LP101,Landscaping,Furnish & Install Shrubs,Td,94
3007,LP101,Landscaping,Furnish & Install Shrubs,Td,94
3008,LP101,Landscaping,Furnish & Install Shrubs,Td,94
3009,LP101,Landscaping,Furnish & Install Shrubs,Td,94
3010,LP101,Landscaping,Furnish & Install Shrubs,Td,94
3011,LP101,Landscaping,Furnish & Install Shrubs,Td,94
3012,LP101,Landscaping,Furnish & Install Shrubs,Td,94
3013,LP101,Landscaping,Furnish & Install Shrubs,Td,94
3015,LP101,Landscaping,Furnish & Install Shrubs,Td,94
3016,LP101,Landscaping,Furnish & Install Shrubs,Td,94
3017,LP101,Landscaping,Furnish & Install Shrubs,Td,94
3018,LP101,Landscaping,Furnish & Install Shrubs,Td,94
3019,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
3020,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
3021,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
3022,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
3023,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
3024,LP101,Landscaping,Furnish & Install Shrubs,Hr,196
3028,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
3029,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
3030,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
3031,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
3032,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
3033,LP101,Landscaping,Furnish & Install Shrubs,Pd,93
3034,LP101,Landscaping,Furnish & Install Shrubs,Sb,26
3035,LP101,Landscaping,Furnish & Install Shrubs,Sb,26
3036,LP101,Landscaping,Furnish & Install Shrubs,Sb,26
3037,LP101,Landscaping,Furnish & Install Shrubs,Sb,26
3038,LP101,Landscaping,Furnish & Install Shrubs,Sb,26
3039,LP101,Landscaping,Furnish & Install Shrubs,Sb,26
3043,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
3044,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
3045,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
3046,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
3047,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
3048,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
3049,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
3050,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
3051,LP101,Landscaping,Furnish & Install Shrubs,Ec,29
3053,LP101,Landscaping,Furnish & Install Shrubs,St,78
3054,LP101,Landscaping,Furnish & Install Shrubs,St,78
3055,LP101,Landscaping,Furnish & Install Shrubs,St,78
3056,LP101,Landscaping,Furnish & Install Shrubs,St,78
3057,LP101,Landscaping,Furnish & Install Shrubs,St,78
3058,LP101,Landscaping,Furnish & Install Shrubs,St,78
3059,LP101,Landscaping,Furnish & Install Shrubs,St,78
3060,LP101,Landscaping,Furnish & Install Shrubs,St,78
